Date,History,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
35971.25,250.6937714,35971.25,135.3746365,35971.25,275.7631485,35971.25,308.3533388,35971.25,245.679896,35971.25,165.4578891,35971.25,223.1174565,35971.25,200.5550171,35971.25,300.8325256,35971.25,305.8464011,35971.25,280.7770239,35971.25,125.3468857,35971.25,307.3505637,35971.25,295.8186502,35971.25,175.48564,35971.25,285.7908994,35971.25,306.3477886,35971.25,313.3672142,35971.25,310.8602765,35971.25,150.4162628,35971.25,376.040657,35971.25,180.4995154,35971.25,317.2529677,35971.25,315.8741519,35971.25,137.8815742,35971.25,312.1137453,35971.25,317.1276208,35971.25,265.7353976,35971.25,70.19425598,35971.25,290.8047748,35971.25,225.6243942
35972.8125,250.5678558,35972.8125,135.3066422,35972.8125,275.6246414,35972.8125,308.1984627,35972.8125,245.5564987,35972.8125,165.3747849,35972.8125,223.0053917,35972.8125,200.4542847,35972.8125,300.681427,35972.8125,305.6927841,35972.8125,280.6359985,35972.8125,125.2839279,35972.8125,307.1961913,35972.8125,295.6700699,35972.8125,175.3974991,35972.8125,285.6473557,35972.8125,306.1939198,35972.8125,313.2098198,35972.8125,310.7041412,35972.8125,150.3407135,35972.8125,375.8517838,35972.8125,180.4088562,35972.8125,317.0936216,35972.8125,315.7154984,35972.8125,137.8123207,35972.8125,311.9569805,35972.8125,316.9683376,35972.8125,265.6019272,35972.8125,70.15899963,35972.8125,290.6587128,35972.8125,225.5110703
35974.76563,250.41362,35974.76563,135.2233548,35974.76563,275.454982,35974.76563,308.0087526,35974.76563,245.4053476,35974.76563,165.2729892,35974.76563,222.8681218,35974.76563,200.330896,35974.76563,300.496344,35974.76563,305.5046164,35974.76563,280.4632544,35974.76563,125.20681,35974.76563,307.0070981,35974.76563,295.4880716,35974.76563,175.289534,35974.76563,285.4715268,35974.76563,306.0054436,35974.76563,313.017025,35974.76563,310.5128888,35974.76563,150.248172,35974.76563,375.62043,35974.76563,180.2978064,35974.76563,316.8984361,35974.76563,315.5211612,35974.76563,137.727491,35974.76563,311.7649569,35974.76563,316.7732293,35974.76563,265.4384372,35974.76563,70.1158136,35974.76563,290.4797992,35974.76563,225.372258
35977,250.2394104,35977,135.1292816,35977,275.2633514,35977,307.7944748,35977,245.2346222,35977,165.1580109,35977,222.7130753,35977,200.1915283,35977,300.2872925,35977,305.2920807,35977,280.2681396,35977,125.1197052,35977,306.7935172,35977,295.2825043,35977,175.1675873,35977,285.2729279,35977,305.7925595,35977,312.799263,35977,310.2968689,35977,150.1436462,35977,375.3591156,35977,180.1723755,35977,316.6779739,35977,315.3016571,35977,137.6316757,35977,311.5480659,35977,316.5528542,35977,265.253775,35977,70.06703491,35977,290.2777161,35977,225.2154694
35979.79297,250.0333405,35979.79297,135.0180038,35979.79297,275.0366745,35979.79297,307.5410088,35979.79297,245.0326737,35979.79297,165.0220047,35979.79297,222.529673,35979.79297,200.0266724,35979.79297,300.0400085,35979.79297,305.0406754,35979.79297,280.0373413,35979.79297,125.0166702,35979.79297,306.5408754,35979.79297,295.0393417,35979.79297,175.0233383,35979.79297,285.0380081,35979.79297,305.540742,35979.79297,312.5416756,35979.79297,310.0413422,35979.79297,150.0200043,35979.79297,375.0500107,35979.79297,180.0240051,35979.79297,316.4171923,35979.79297,315.042009,35979.79297,137.5183372,35979.79297,311.2915089,35979.79297,316.2921757,35979.79297,265.0353409,35979.79297,70.00933533,35979.79297,290.0386749,35979.79297,225.0300064
35983.28418,249.7770844,35983.28418,134.8796255,35983.28418,274.7547928,35983.28418,307.2258138,35983.28418,244.7815427,35983.28418,164.8528757,35983.28418,222.3016051,35983.28418,199.8216675,35983.28418,299.7325012,35983.28418,304.7280429,35983.28418,279.7503345,35983.28418,124.8885422,35983.28418,306.2267054,35983.28418,294.7369595,35983.28418,174.843959,35983.28418,284.7458762,35983.28418,305.2275971,35983.28418,312.2213554,35983.28418,309.7235846,35983.28418,149.8662506,35983.28418,374.6656265,35983.28418,179.8395007,35983.28418,316.0929002,35983.28418,314.7191263,35983.28418,137.3773964,35983.28418,310.97247,35983.28418,315.9680117,35983.28418,264.7637094,35983.28418,69.93758362,35983.28418,289.7414178,35983.28418,224.7993759
35987.64209,249.4679565,35987.64209,134.7126965,35987.64209,274.4147522,35987.64209,306.8455865,35987.64209,244.4785974,35987.64209,164.6488513,35987.64209,222.0264813,35987.64209,199.5743652,35987.64209,299.3615479,35987.64209,304.350907,35987.64209,279.4041113,35987.64209,124.7339783,35987.64209,305.8477147,35987.64209,294.3721887,35987.64209,174.6275696,35987.64209,284.3934705,35987.64209,304.8498429,35987.64209,311.8349457,35987.64209,309.3402661,35987.64209,149.6807739,35987.64209,374.2019348,35987.64209,179.6169287,35987.64209,315.701699,35987.64209,314.3296252,35987.64209,137.2073761,35987.64209,310.5876059,35987.64209,315.576965,35987.64209,264.4360339,35987.64209,69.85102783,35987.64209,289.3828296,35987.64209,224.5211609
35992,249.1616211,35992,134.5472754,35992,274.0777832,35992,306.4687939,35992,244.1783887,35992,164.4466699,35992,221.7538428,35992,199.3292969,35992,298.9939453,35992,303.9771777,35992,279.0610156,35992,124.5808105,35992,305.4721475,35992,294.0107129,35992,174.4131348,35992,284.044248,35992,304.475501,35992,311.4520264,35992,308.9604102,35992,149.4969727,35992,373.7424316,35992,179.3963672,35992,315.3140315,35992,313.9436426,35992,137.0388916,35992,310.2062183,35992,315.1894507,35992,264.1113184,35992,69.76525391,35992,289.0274805,35992,224.245459
35997.44739,248.8141785,35997.44739,134.3596564,35997.44739,273.6955963,35997.44739,306.0414395,35997.44739,243.8378949,35997.44739,164.2173578,35997.44739,221.4446188,35997.44739,199.0513428,35997.44739,298.5770142,35997.44739,303.5532977,35997.44739,278.6718799,35997.44739,124.4070892,35997.44739,305.0461828,35997.44739,293.6007306,35997.44739,174.1699249,35997.44739,283.6481635,35997.44739,304.0509261,35997.44739,311.0177231,35997.44739,308.5295813,35997.44739,149.2885071,35997.44739,373.2212677,35997.44739,179.1462085,35997.44739,314.8743428,35997.44739,313.5058649,35997.44739,136.8477982,35997.44739,309.7736522,35997.44739,314.7499358,35997.44739,263.7430292,35997.44739,69.66796997,35997.44739,288.624447,35997.44739,223.9327606
36002.72369,248.4970703,36002.72369,134.188418,36002.72369,273.3467773,36002.72369,305.6513965,36002.72369,243.5271289,36002.72369,164.0080664,36002.72369,221.1623926,36002.72369,198.7976563,36002.72369,298.1964844,36002.72369,303.1664258,36002.72369,278.3167188,36002.72369,124.2485352,36002.72369,304.6574082,36002.72369,293.226543,36002.72369,173.9479492,36002.72369,283.2866602,36002.72369,303.6634199,36002.72369,310.6213379,36002.72369,308.1363672,36002.72369,149.0982422,36002.72369,372.7456055,36002.72369,178.9178906,36002.72369,314.4730425,36002.72369,313.1063086,36002.72369,136.6733887,36002.72369,309.3788525,36002.72369,314.3487939,36002.72369,263.4068945,36002.72369,69.57917969,36002.72369,288.2566016,36002.72369,223.6473633
36008,248.1867218,36008,134.0208298,36008,273.005394,36008,305.2696678,36008,243.2229874,36008,163.8032364,36008,220.8861824,36008,198.5493774,36008,297.8240662,36008,302.7878006,36008,277.9691284,36008,124.0933609,36008,304.2769209,36008,292.8603317,36008,173.7307053,36008,282.9328629,36008,303.284174,36008,310.2334023,36008,307.751535,36008,148.9120331,36008,372.2800827,36008,178.6944397,36008,314.0802964,36008,312.7152695,36008,136.502697,36008,308.9924686,36008,313.9562031,36008,263.0779251,36008,69.4922821,36008,287.8965973,36008,223.3680496
36014.5954,247.8615265,36014.5954,133.8452243,36014.5954,272.6476791,36014.5954,304.8696776,36014.5954,242.904296,36014.5954,163.5886075,36014.5954,220.5967586,36014.5954,198.2892212,36014.5954,297.4338318,36014.5954,302.3910623,36014.5954,277.6049097,36014.5954,123.9307632,36014.5954,303.8782315,36014.5954,292.4766013,36014.5954,173.5030685,36014.5954,282.5621402,36014.5954,302.8867854,36014.5954,309.8269081,36014.5954,307.3482928,36014.5954,148.7169159,36014.5954,371.7922897,36014.5954,178.4602991,36014.5954,313.6687618,36014.5954,312.3055234,36014.5954,136.3238396,36014.5954,308.5876005,36014.5954,313.544831,36014.5954,262.7332181,36014.5954,69.40122742,36014.5954,287.5193707,36014.5954,223.0753738
36021.52054,247.5288239,36021.52054,133.6655649,36021.52054,272.2817062,36021.52054,304.4604533,36021.52054,242.5782474,36021.52054,163.3690237,36021.52054,220.3006532,36021.52054,198.0230591,36021.52054,297.0345886,36021.52054,301.9851651,36021.52054,277.2322827,36021.52054,123.7644119,36021.52054,303.470338,36021.52054,292.0840121,36021.52054,173.2701767,36021.52054,282.1828592,36021.52054,302.4802227,36021.52054,309.4110298,36021.52054,306.9357416,36021.52054,148.5172943,36021.52054,371.2932358,36021.52054,178.2207532,36021.52054,313.2477266,36021.52054,311.8863181,36021.52054,136.1408531,36021.52054,308.1733857,36021.52054,313.1239622,36021.52054,262.3805533,36021.52054,69.30807068,36021.52054,287.1334357,36021.52054,222.7759415
36029.26025,247.163681,36029.26025,133.4683878,36029.26025,271.8800491,36029.26025,304.0113277,36029.26025,242.2204074,36029.26025,163.1280295,36029.26025,219.9756761,36029.26025,197.7309448,36029.26025,296.5964172,36029.26025,301.5396909,36029.26025,276.8233228,36029.26025,123.5818405,36029.26025,303.0226729,36029.26025,291.6531436,36029.26025,173.0145767,36029.26025,281.7665964,36029.26025,302.0340182,36029.26025,308.9546013,36029.26025,306.4829645,36029.26025,148.2982086,36029.26025,370.7455215,36029.26025,177.9578503,36029.26025,312.7856383,36029.26025,311.4262381,36029.26025,135.9400246,36029.26025,307.7187829,36029.26025,312.6620565,36029.26025,261.9935019,36029.26025,69.20583069,36029.26025,286.70987,36029.26025,222.4473129
36037,246.806015,36037,133.2752481,36037,271.4866165,36037,303.5713985,36037,241.8698947,36037,162.8919699,36037,219.6573534,36037,197.444812,36037,296.167218,36037,301.1033383,36037,276.4227368,36037,123.4030075,36037,302.5841744,36037,291.2310977,36037,172.7642105,36037,281.3588571,36037,301.5969503,36037,308.5075188,36037,306.0394586,36037,148.083609,36037,370.2090225,36037,177.7003308,36037,312.333012,36037,310.9755789,36037,135.7433083,36037,307.2734887,36037,312.209609,36037,261.6143759,36037,69.1056842,36037,286.2949774,36037,222.1254135
36038,246.7627563,36038,133.2518884,36038,271.439032,36038,303.5181903,36038,241.8275012,36038,162.8634192,36038,219.6188531,36038,197.4102051,36038,296.1153076,36038,301.0505627,36038,276.3742871,36038,123.3813782,36038,302.5311393,36038,291.1800525,36038,172.7339294,36038,281.3095422,36038,301.5440883,36038,308.4534454,36038,305.9858179,36038,148.0576538,36038,370.1441345,36038,177.6691846,36038,312.2782682,36038,310.921073,36038,135.719516,36038,307.2196317,36038,312.1548868,36038,261.5685217,36038,69.09357178,36038,286.2447974,36038,222.0864807
36039,246.7166443,36039,133.2269879,36039,271.3883087,36039,303.4614725,36039,241.7823114,36039,162.8329852,36039,219.5778134,36039,197.3733154,36039,296.0599731,36039,300.994306,36039,276.3226416,36039,123.3583221,36039,302.4746059,36039,291.1256403,36039,172.701651,36039,281.2569745,36039,301.4877393,36039,308.3958054,36039,305.9286389,36039,148.0299866,36039,370.0749664,36039,177.6359839,36039,312.2199133,36039,310.8629718,36039,135.6941544,36039,307.1622221,36039,312.096555,36039,261.5196429,36039,69.0806604,36039,286.1913074,36039,222.0449799
36040.25,246.6551208,36040.25,133.1937653,36040.25,271.3206329,36040.25,303.3857986,36040.25,241.7220184,36040.25,162.7923798,36040.25,219.5230576,36040.25,197.3240967,36040.25,295.986145,36040.25,300.9192474,36040.25,276.2537354,36040.25,123.3275604,36040.25,302.3991782,36040.25,291.0530426,36040.25,172.6585846,36040.25,281.1868378,36040.25,301.4125577,36040.25,308.3189011,36040.25,305.8523499,36040.25,147.9930725,36040.25,369.9826813,36040.25,177.591687,36040.25,312.1420554,36040.25,310.7854523,36040.25,135.6603165,36040.25,307.0856255,36040.25,312.0187279,36040.25,261.4544281,36040.25,69.06343384,36040.25,286.1199402,36040.25,221.9896088
36041.8125,246.5766144,36041.8125,133.1513718,36041.8125,271.2342758,36041.8125,303.2892357,36041.8125,241.6450821,36041.8125,162.7405655,36041.8125,219.4531868,36041.8125,197.2612915,36041.8125,295.8919373,36041.8125,300.8234695,36041.8125,276.1658081,36041.8125,123.2883072,36041.8125,302.3029292,36041.8125,290.960405,36041.8125,172.6036301,36041.8125,281.0973404,36041.8125,301.3166228,36041.8125,308.220768,36041.8125,305.7550018,36041.8125,147.9459686,36041.8125,369.8649216,36041.8125,177.5351624,36041.8125,312.0427055,36041.8125,310.6865341,36041.8125,135.6171379,36041.8125,306.9878849,36041.8125,311.9194172,36041.8125,261.3712112,36041.8125,69.04145203,36041.8125,286.0288727,36041.8125,221.9189529
36043.76563,246.4783173,36043.76563,133.0982913,36043.76563,271.126149,36043.76563,303.1683302,36043.76563,241.548751,36043.76563,162.6756894,36043.76563,219.3657024,36043.76563,197.1826538,36043.76563,295.7739807,36043.76563,300.7035471,36043.76563,276.0557153,36043.76563,123.2391586,36043.76563,302.182417,36043.76563,290.8444144,36043.76563,172.5348221,36043.76563,280.9852817,36043.76563,301.1965037,36043.76563,308.0978966,36043.76563,305.6331134,36043.76563,147.8869904,36043.76563,369.7174759,36043.76563,177.4643884,36043.76563,311.9183105,36043.76563,310.5626797,36043.76563,135.5630745,36043.76563,306.865505,36043.76563,311.7950713,36043.76563,261.2670163,36043.76563,69.01392883,36043.76563,285.914848,36043.76563,221.8304855
36046.20703,246.3565674,36046.20703,133.0325464,36046.20703,270.9922241,36046.20703,303.0185779,36046.20703,241.4294361,36046.20703,162.5953345,36046.20703,219.257345,36046.20703,197.0852539,36046.20703,295.6278809,36046.20703,300.5550122,36046.20703,275.9193555,36046.20703,123.1782837,36046.20703,302.0331516,36046.20703,290.7007495,36046.20703,172.4495972,36046.20703,280.8464868,36046.20703,301.0477253,36046.20703,307.9457092,36046.20703,305.4821436,36046.20703,147.8139404,36046.20703,369.5348511,36046.20703,177.3767285,36046.20703,311.764236,36046.20703,310.4092749,36046.20703,135.4961121,36046.20703,306.7139264,36046.20703,311.6410577,36046.20703,261.1379614,36046.20703,68.97983887,36046.20703,285.7736182,36046.20703,221.7209106
36049.25879,246.20578,36049.25879,132.9511212,36049.25879,270.826358,36049.25879,302.8331094,36049.25879,241.2816644,36049.25879,162.4958148,36049.25879,219.1231442,36049.25879,196.964624,36049.25879,295.446936,36049.25879,300.3710516,36049.25879,275.7504736,36049.25879,123.10289,36049.25879,301.8482863,36049.25879,290.5228204,36049.25879,172.344046,36049.25879,280.6745892,36049.25879,300.8634632,36049.25879,307.757225,36049.25879,305.2951672,36049.25879,147.723468,36049.25879,369.30867,36049.25879,177.2681616,36049.25879,311.5734146,36049.25879,310.2192828,36049.25879,135.413179,36049.25879,306.5261961,36049.25879,311.4503117,36049.25879,260.9781268,36049.25879,68.93761841,36049.25879,285.5987048,36049.25879,221.585202
36052.62939,246.039917,36052.62939,132.8615552,36052.62939,270.6439087,36052.62939,302.6290979,36052.62939,241.1191187,36052.62939,162.3863452,36052.62939,218.9755261,36052.62939,196.8319336,36052.62939,295.2479004,36052.62939,300.1686987,36052.62939,275.564707,36052.62939,123.0199585,36052.62939,301.6449382,36052.62939,290.3271021,36052.62939,172.2279419,36052.62939,280.4855054,36052.62939,300.6607786,36052.62939,307.5498962,36052.62939,305.0894971,36052.62939,147.6239502,36052.62939,369.0598755,36052.62939,177.1487402,36052.62939,311.363515,36052.62939,310.0102954,36052.62939,135.3219543,36052.62939,306.3196967,36052.62939,311.240495,36052.62939,260.802312,36052.62939,68.89117676,36052.62939,285.4063037,36052.62939,221.4359253
36056,245.8759613,36056,132.7730191,36056,270.4635574,36056,302.4274324,36056,240.9584421,36056,162.2781345,36056,218.8296056,36056,196.700769,36056,295.0511536,36056,299.9686728,36056,275.3810767,36056,122.9379807,36056,301.4439286,36056,290.1336343,36056,172.1131729,36056,280.2985959,36056,300.4604247,36056,307.3449516,36056,304.886192,36056,147.5255768,36056,368.813942,36056,177.0306921,36056,311.156029,36056,309.8037112,36056,135.2317787,36056,306.1155718,36056,311.033091,36056,260.628519,36056,68.84526917,36056,285.2161151,36056,221.2883652
36060.21326,245.6618805,36060.21326,132.6574155,36060.21326,270.2280685,36060.21326,302.164113,36060.21326,240.7486429,36060.21326,162.1368411,36060.21326,218.6390736,36060.21326,196.5295044,36060.21326,294.7942566,36060.21326,299.7074942,36060.21326,275.1413062,36060.21326,122.8309402,36060.21326,301.1814655,36060.21326,289.881019,36060.21326,171.9633163,36060.21326,280.0545438,36060.21326,300.198818,36060.21326,307.0773506,36060.21326,304.6207318,36060.21326,147.3971283,36060.21326,368.4928207,36060.21326,176.876554,36060.21326,310.8851098,36060.21326,309.5339694,36060.21326,135.1140343,36060.21326,305.8490412,36060.21326,310.7622788,36060.21326,260.4015933,36060.21326,68.78532654,36060.21326,284.9677814,36060.21326,221.0956924
36063.10663,245.5253601,36063.10663,132.5836945,36063.10663,270.0778961,36063.10663,301.9961929,36063.10663,240.6148529,36063.10663,162.0467377,36063.10663,218.5175705,36063.10663,196.4202881,36063.10663,294.6304321,36063.10663,299.5409393,36063.10663,274.9884033,36063.10663,122.7626801,36063.10663,301.0140915,36063.10663,289.7199249,36063.10663,171.8677521,36063.10663,279.8989105,36063.10663,300.0319901,36063.10663,306.9067001,36063.10663,304.4514465,36063.10663,147.3152161,36063.10663,368.2880402,36063.10663,176.7782593,36063.10663,310.7123432,36063.10663,309.3619537,36063.10663,135.0389481,36063.10663,305.6790733,36063.10663,310.5895805,36063.10663,260.2568817,36063.10663,68.74710083,36063.10663,284.8094177,36063.10663,220.9728241
36066,245.3910065,36066,132.5111435,36066,269.9301071,36066,301.830938,36066,240.4831864,36066,161.9580643,36066,218.3979958,36066,196.3128052,36066,294.4692078,36066,299.3770279,36066,274.8379272,36066,122.6955032,36066,300.8493739,36066,289.5613876,36066,171.7737045,36066,279.7457474,36066,299.8678099,36066,306.7387581,36066,304.284848,36066,147.2346039,36066,368.0865097,36066,176.6815247,36066,310.5423187,36066,309.1926682,36066,134.9650536,36066,305.5118031,36066,310.4196232,36066,260.1144669,36066,68.70948181,36066,284.6535675,36066,220.8519058
